_id,MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT
6721,Familienstand,verheiratet,2011,201101,531505,527343,-0.01,0.79,528655
6722,Familienstand,verheiratet,2011,201102,530965,526407,-0.1,0.87,529035
6723,Familienstand,verheiratet,2011,201103,530875,525793,-0.02,0.97,529458
6724,Familienstand,verheiratet,2011,201104,530925,525579,0.01,1.02,529904
6725,Familienstand,verheiratet,2011,201105,531746,526593,0.15,0.98,530333
6726,Familienstand,verheiratet,2011,201106,533169,526723,0.27,1.22,530870
6727,Familienstand,verheiratet,2011,201107,534289,527829,0.21,1.22,531409
6728,Familienstand,verheiratet,2011,201108,535405,529036,0.21,1.2,531940
6729,Familienstand,verheiratet,2011,201109,536450,530191,0.2,1.18,532461
6730,Familienstand,verheiratet,2011,201110,537309,531263,0.16,1.14,532965
6731,Familienstand,verheiratet,2011,201111,537472,531380,0.03,1.15,533473
6732,Familienstand,verheiratet,2011,201112,537513,531561,0.01,1.12,533969
6733,Familienstand,verheiratet,2010,201001,527343,531883,-0.12,-0.85,526481
6734,Familienstand,verheiratet,2010,201002,526407,529685,-0.18,-0.62,526208
6735,Familienstand,verheiratet,2010,201003,525793,524172,-0.12,0.31,526343
6736,Familienstand,verheiratet,2010,201004,525579,523523,-0.04,0.39,526514
6737,Familienstand,verheiratet,2010,201005,526593,523961,0.19,0.5,526733
6738,Familienstand,verheiratet,2010,201006,526723,524941,0.02,0.34,526882
6739,Familienstand,verheiratet,2010,201007,527829,525716,0.21,0.4,527058
6740,Familienstand,verheiratet,2010,201008,529036,526618,0.23,0.46,527259
6741,Familienstand,verheiratet,2010,201009,530191,527749,0.22,0.46,527463
6742,Familienstand,verheiratet,2010,201010,531263,528305,0.2,0.56,527709
6743,Familienstand,verheiratet,2010,201011,531380,527769,0.02,0.68,528010
6744,Familienstand,verheiratet,2010,201012,531561,527987,0.03,0.68,528308
6745,Familienstand,verheiratet,2009,200901,531883,531124,-0.02,0.14,530569
6746,Familienstand,verheiratet,2009,200902,529685,529749,-0.41,-0.01,530563
6747,Familienstand,verheiratet,2009,200903,524172,529668,-1.04,-1.04,530105
6748,Familienstand,verheiratet,2009,200904,523523,528927,-0.12,-1.02,529655
6749,Familienstand,verheiratet,2009,200905,523961,529650,0.08,-1.07,529181
6750,Familienstand,verheiratet,2009,200906,524941,528951,0.19,-0.76,528847
6751,Familienstand,verheiratet,2009,200907,525716,530003,0.15,-0.81,528490
6752,Familienstand,verheiratet,2009,200908,526618,530768,0.17,-0.78,528144
6753,Familienstand,verheiratet,2009,200909,527749,531625,0.21,-0.73,527821
6754,Familienstand,verheiratet,2009,200910,528305,532007,0.11,-0.7,527512
6755,Familienstand,verheiratet,2009,200911,527769,531588,-0.1,-0.72,527194
6756,Familienstand,verheiratet,2009,200912,527987,532005,0.04,-0.76,526859
6757,Familienstand,verheiratet,2008,200801,531124,530130,-0.15,0.19,530616
6758,Familienstand,verheiratet,2008,200802,529749,529869,-0.26,-0.02,530606
6759,Familienstand,verheiratet,2008,200803,529668,529471,-0.02,0.04,530622
6760,Familienstand,verheiratet,2008,200804,528927,529252,-0.14,-0.06,530595
6761,Familienstand,verheiratet,2008,200805,529650,529764,0.14,-0.02,530586
6762,Familienstand,verheiratet,2008,200806,528951,530228,-0.13,-0.24,530479
6763,Familienstand,verheiratet,2008,200807,530003,529883,0.2,0.02,530489
6764,Familienstand,verheiratet,2008,200808,530768,530726,0.14,0.01,530493
6765,Familienstand,verheiratet,2008,200809,531625,531319,0.16,0.06,530518
6766,Familienstand,verheiratet,2008,200810,532007,532195,0.07,-0.04,530503
6767,Familienstand,verheiratet,2008,200811,531588,531650,-0.08,-0.01,530498
6768,Familienstand,verheiratet,2008,200812,532005,531910,0.08,0.02,530505
6769,Familienstand,verheiratet,2007,200701,530130,527604,-0.06,0.48,528762
6770,Familienstand,verheiratet,2007,200702,529869,527152,-0.05,0.52,528988
6771,Familienstand,verheiratet,2007,200703,529471,526279,-0.08,0.61,529254
6772,Familienstand,verheiratet,2007,200704,529252,526016,-0.04,0.62,529524
6773,Familienstand,verheiratet,2007,200705,529764,527187,0.1,0.49,529739
6774,Familienstand,verheiratet,2007,200706,530228,528425,0.09,0.34,529889
6775,Familienstand,verheiratet,2007,200707,529883,528698,-0.07,0.22,529988
6776,Familienstand,verheiratet,2007,200708,530726,529436,0.16,0.24,530095
6777,Familienstand,verheiratet,2007,200709,531319,530112,0.11,0.23,530196
6778,Familienstand,verheiratet,2007,200710,532195,530762,0.16,0.27,530315
6779,Familienstand,verheiratet,2007,200711,531650,530480,-0.1,0.22,530413
6780,Familienstand,verheiratet,2007,200712,531910,530467,0.05,0.27,530533
6781,Familienstand,verheiratet,2006,200601,527604,527422,-0.04,0.03,527262
6782,Familienstand,verheiratet,2006,200602,527152,526730,-0.09,0.08,527297
6783,Familienstand,verheiratet,2006,200603,526279,526176,-0.17,0.02,527306
6784,Familienstand,verheiratet,2006,200604,526016,525865,-0.05,0.03,527319
6785,Familienstand,verheiratet,2006,200605,527187,526549,0.22,0.12,527372
6786,Familienstand,verheiratet,2006,200606,528425,526688,0.23,0.33,527516
6787,Familienstand,verheiratet,2006,200607,528698,527104,0.05,0.3,527649
6788,Familienstand,verheiratet,2006,200608,529436,527705,0.14,0.33,527794
6789,Familienstand,verheiratet,2006,200609,530112,528255,0.13,0.35,527948
6790,Familienstand,verheiratet,2006,200610,530762,528583,0.12,0.41,528130
6791,Familienstand,verheiratet,2006,200611,530480,528047,-0.05,0.46,528333
6792,Familienstand,verheiratet,2006,200612,530467,527840,0,0.5,528552
6793,Familienstand,verheiratet,2005,200501,527422,527668,-0.03,-0.05,526840
6794,Familienstand,verheiratet,2005,200502,526730,526771,-0.13,-0.01,526837
6795,Familienstand,verheiratet,2005,200503,526176,525940,-0.11,0.04,526857
6796,Familienstand,verheiratet,2005,200504,525865,525227,-0.06,0.12,526910
6797,Familienstand,verheiratet,2005,200505,526549,525785,0.13,0.15,526974
6798,Familienstand,verheiratet,2005,200506,526688,526529,0.03,0.03,526987
6799,Familienstand,verheiratet,2005,200507,527104,525905,0.08,0.23,527087
6800,Familienstand,verheiratet,2005,200508,527705,526874,0.11,0.16,527156
6801,Familienstand,verheiratet,2005,200509,528255,527725,0.1,0.1,527200
6802,Familienstand,verheiratet,2005,200510,528583,528204,0.06,0.07,527232
6803,Familienstand,verheiratet,2005,200511,528047,528112,-0.1,-0.01,527226
6804,Familienstand,verheiratet,2005,200512,527840,527591,-0.04,0.05,527247
6805,Familienstand,verheiratet,2004,200401,527668,529718,-0.18,-0.39,528980
6806,Familienstand,verheiratet,2004,200402,526771,529064,-0.17,-0.43,528789
6807,Familienstand,verheiratet,2004,200403,525940,528524,-0.16,-0.49,528574
6808,Familienstand,verheiratet,2004,200404,525227,527978,-0.14,-0.52,528344
6809,Familienstand,verheiratet,2004,200405,525785,528443,0.11,-0.5,528123
6810,Familienstand,verheiratet,2004,200406,526529,528718,0.14,-0.41,527940
6811,Familienstand,verheiratet,2004,200407,525905,529173,-0.12,-0.62,527668
6812,Familienstand,verheiratet,2004,200408,526874,529493,0.18,-0.49,527450
6813,Familienstand,verheiratet,2004,200409,527725,530295,0.16,-0.48,527236
6814,Familienstand,verheiratet,2004,200410,528204,530369,0.09,-0.41,527055
6815,Familienstand,verheiratet,2004,200411,528112,529440,-0.02,-0.25,526945
6816,Familienstand,verheiratet,2004,200412,527591,528595,-0.1,-0.19,526861
6817,Familienstand,verheiratet,2003,200301,529718,528936,-0.11,0.15,529446
6818,Familienstand,verheiratet,2003,200302,529064,528528,-0.12,0.1,529491
6819,Familienstand,verheiratet,2003,200303,528524,528358,-0.1,0.03,529504
6820,Familienstand,verheiratet,2003,200304,527978,528233,-0.1,-0.05,529483
6821,Familienstand,verheiratet,2003,200305,528443,528777,0.09,-0.06,529455
6822,Familienstand,verheiratet,2003,200306,528718,528969,0.05,-0.05,529434
6823,Familienstand,verheiratet,2003,200307,529173,529130,0.09,0.01,529438
6824,Familienstand,verheiratet,2003,200308,529493,529762,0.06,-0.05,529416
6825,Familienstand,verheiratet,2003,200309,530295,530467,0.15,-0.03,529401
6826,Familienstand,verheiratet,2003,200310,530369,530929,0.01,-0.11,529355
6827,Familienstand,verheiratet,2003,200311,529440,530178,-0.18,-0.14,529293
6828,Familienstand,verheiratet,2003,200312,528595,530302,-0.16,-0.32,529151
6829,Familienstand,verheiratet,2002,200201,528936,529743,-0.27,-0.15,529179
6830,Familienstand,verheiratet,2002,200202,528528,528625,-0.08,-0.02,529171
6831,Familienstand,verheiratet,2002,200203,528358,527942,-0.03,0.08,529206
6832,Familienstand,verheiratet,2002,200204,528233,528122,-0.02,0.02,529215
6833,Familienstand,verheiratet,2002,200205,528777,528613,0.1,0.03,529228
6834,Familienstand,verheiratet,2002,200206,528969,529012,0.04,-0.01,529225
6835,Familienstand,verheiratet,2002,200207,529130,528938,0.03,0.04,529241
6836,Familienstand,verheiratet,2002,200208,529762,529075,0.12,0.13,529298
6837,Familienstand,verheiratet,2002,200209,530467,529747,0.13,0.14,529358
6838,Familienstand,verheiratet,2002,200210,530929,530453,0.09,0.09,529398
6839,Familienstand,verheiratet,2002,200211,530178,530303,-0.14,-0.02,529387
6840,Familienstand,verheiratet,2002,200212,530302,530381,0.02,-0.01,529381
6841,Familienstand,verheiratet,2001,200101,529743,527027,0.06,0.52,527628
6842,Familienstand,verheiratet,2001,200102,528625,526106,-0.21,0.48,527838
6843,Familienstand,verheiratet,2001,200103,527942,525317,-0.13,0.5,528056
6844,Familienstand,verheiratet,2001,200104,528122,525310,0.03,0.54,528291
6845,Familienstand,verheiratet,2001,200105,528613,525816,0.09,0.53,528524
6846,Familienstand,verheiratet,2001,200106,529012,526674,0.08,0.44,528719
6847,Familienstand,verheiratet,2001,200107,528938,527244,-0.01,0.32,528860
6848,Familienstand,verheiratet,2001,200108,529075,528082,0.03,0.19,528943
6849,Familienstand,verheiratet,2001,200109,529747,528697,0.13,0.2,529030
6850,Familienstand,verheiratet,2001,200110,530453,529494,0.13,0.18,529110
6851,Familienstand,verheiratet,2001,200111,530303,529646,-0.03,0.12,529165
6852,Familienstand,verheiratet,2001,200112,530381,529403,0.01,0.18,529246
6853,Familienstand,verheiratet,2000,200001,527027,,-0.06,,527027
6854,Familienstand,verheiratet,2000,200002,526106,,-0.17,,526567
6855,Familienstand,verheiratet,2000,200003,525317,,-0.15,,526150
6856,Familienstand,verheiratet,2000,200004,525310,,0,,525940
6857,Familienstand,verheiratet,2000,200005,525816,,0.1,,525915
6858,Familienstand,verheiratet,2000,200006,526674,,0.16,,526042
6859,Familienstand,verheiratet,2000,200007,527244,,0.11,,526213
6860,Familienstand,verheiratet,2000,200008,528082,525379,0.16,0.51,526447
6861,Familienstand,verheiratet,2000,200009,528697,527504,0.12,0.23,526697
6862,Familienstand,verheiratet,2000,200010,529494,528025,0.15,0.28,526977
6863,Familienstand,verheiratet,2000,200011,529646,527766,0.03,0.36,527219
6864,Familienstand,verheiratet,2000,200012,529403,527364,-0.05,0.39,527401
6865,Familienstand,verwitwet,2025,202501,67126,67414,-0.11,-0.43,67330
6866,Familienstand,verwitwet,2025,202502,67068,67411,-0.09,-0.51,67302
6867,Familienstand,verwitwet,2025,202503,67009,67408,-0.09,-0.59,67268
6868,Familienstand,verwitwet,2025,202504,66890,67413,-0.18,-0.78,67225
6869,Familienstand,verwitwet,2025,202505,66788,67424,-0.15,-0.94,67172
6870,Familienstand,verwitwet,2025,202506,66761,67398,-0.04,-0.95,67119
6871,Familienstand,verwitwet,2025,202507,66728,67384,-0.05,-0.97,67064
6872,Familienstand,verwitwet,2025,202508,66706,67352,-0.03,-0.96,67010
6873,Familienstand,verwitwet,2025,202509,,67321,,,
6874,Familienstand,verwitwet,2025,202510,,67283,,,
6875,Familienstand,verwitwet,2025,202511,,67243,,,
6876,Familienstand,verwitwet,2025,202512,,67199,,,
6877,Familienstand,verwitwet,2024,202401,67414,67918,-0.17,-0.74,67584
6878,Familienstand,verwitwet,2024,202402,67411,67930,0,-0.76,67540
6879,Familienstand,verwitwet,2024,202403,67408,67828,0,-0.62,67505
6880,Familienstand,verwitwet,2024,202404,67413,67777,0.01,-0.54,67475
6881,Familienstand,verwitwet,2024,202405,67424,67529,0.02,-0.16,67466
6882,Familienstand,verwitwet,2024,202406,67398,67471,-0.04,-0.11,67460
6883,Familienstand,verwitwet,2024,202407,67384,67530,-0.02,-0.22,67448
6884,Familienstand,verwitwet,2024,202408,67352,67509,-0.05,-0.23,67435
6885,Familienstand,verwitwet,2024,202409,67321,67504,-0.05,-0.27,67420
6886,Familienstand,verwitwet,2024,202410,67283,67490,-0.06,-0.31,67403
6887,Familienstand,verwitwet,2024,202411,67243,67493,-0.06,-0.37,67382
6888,Familienstand,verwitwet,2024,202412,67199,67529,-0.07,-0.49,67354
6889,Familienstand,verwitwet,2023,202301,67918,67384,0.05,0.79,67899
6890,Familienstand,verwitwet,2023,202302,67930,67337,0.02,0.88,67948
6891,Familienstand,verwitwet,2023,202303,67828,67774,-0.15,0.08,67953
6892,Familienstand,verwitwet,2023,202304,67777,67971,-0.08,-0.29,67936
6893,Familienstand,verwitwet,2023,202305,67529,68079,-0.37,-0.81,67891
6894,Familienstand,verwitwet,2023,202306,67471,68145,-0.09,-0.99,67834
6895,Familienstand,verwitwet,2023,202307,67530,68169,0.09,-0.94,67781
6896,Familienstand,verwitwet,2023,202308,67509,67975,-0.03,-0.69,67742
6897,Familienstand,verwitwet,2023,202309,67504,67813,-0.01,-0.46,67717
6898,Familienstand,verwitwet,2023,202310,67490,67833,-0.02,-0.51,67688
6899,Familienstand,verwitwet,2023,202311,67493,67886,0,-0.58,67655
6900,Familienstand,verwitwet,2023,202312,67529,67883,0.05,-0.52,67626
6901,Familienstand,verwitwet,2022,202201,67384,67919,0.03,-0.79,67426
6902,Familienstand,verwitwet,2022,202202,67337,67497,-0.07,-0.24,67413
6903,Familienstand,verwitwet,2022,202203,67774,67433,0.65,0.51,67441
6904,Familienstand,verwitwet,2022,202204,67971,67422,0.29,0.81,67487
6905,Familienstand,verwitwet,2022,202205,68079,67448,0.16,0.94,67540
6906,Familienstand,verwitwet,2022,202206,68145,67458,0.1,1.02,67597
6907,Familienstand,verwitwet,2022,202207,68169,67447,0.04,1.07,67657
6908,Familienstand,verwitwet,2022,202208,67975,67399,-0.28,0.85,67705
6909,Familienstand,verwitwet,2022,202209,67813,67450,-0.24,0.54,67735
6910,Familienstand,verwitwet,2022,202210,67833,67418,0.03,0.62,67770
6911,Familienstand,verwitwet,2022,202211,67886,67397,0.08,0.73,67811
6912,Familienstand,verwitwet,2022,202212,67883,67363,0,0.77,67854
6913,Familienstand,verwitwet,2021,202101,67919,68119,-0.12,-0.29,68045
6914,Familienstand,verwitwet,2021,202102,67497,68152,-0.62,-0.96,67991
6915,Familienstand,verwitwet,2021,202103,67433,68148,-0.09,-1.05,67931
6916,Familienstand,verwitwet,2021,202104,67422,68129,-0.02,-1.04,67872
6917,Familienstand,verwitwet,2021,202105,67448,68116,0.04,-0.98,67816
6918,Familienstand,verwitwet,2021,202106,67458,68066,0.01,-0.89,67766
6919,Familienstand,verwitwet,2021,202107,67447,68024,-0.02,-0.85,67718
6920,Familienstand,verwitwet,2021,202108,67399,68005,-0.07,-0.89,67667
6921,Familienstand,verwitwet,2021,202109,67450,67989,0.08,-0.79,67622
6922,Familienstand,verwitwet,2021,202110,67418,67995,-0.05,-0.85,67574
6923,Familienstand,verwitwet,2021,202111,67397,68001,-0.03,-0.89,67524
6924,Familienstand,verwitwet,2021,202112,67363,67998,-0.05,-0.93,67471
6925,Familienstand,verwitwet,2020,202001,68119,68330,0,-0.31,68166
6926,Familienstand,verwitwet,2020,202002,68152,68307,0.05,-0.23,68153
6927,Familienstand,verwitwet,2020,202003,68148,68242,-0.01,-0.14,68145
6928,Familienstand,verwitwet,2020,202004,68129,68196,-0.03,-0.1,68139
6929,Familienstand,verwitwet,2020,202005,68116,68161,-0.02,-0.07,68136
6930,Familienstand,verwitwet,2020,202006,68066,68171,-0.07,-0.15,68127
6931,Familienstand,verwitwet,2020,202007,68024,68191,-0.06,-0.24,68113
6932,Familienstand,verwitwet,2020,202008,68005,68122,-0.03,-0.17,68103
6933,Familienstand,verwitwet,2020,202009,67989,68112,-0.02,-0.18,68093
6934,Familienstand,verwitwet,2020,202010,67995,68130,0.01,-0.2,68082
6935,Familienstand,verwitwet,2020,202011,68001,68116,0.01,-0.17,68072
6936,Familienstand,verwitwet,2020,202012,67998,68120,0,-0.18,68062
6937,Familienstand,verwitwet,2019,201901,68330,68468,-0.01,-0.2,68383
6938,Familienstand,verwitwet,2019,201902,68307,68461,-0.03,-0.22,68369
6939,Familienstand,verwitwet,2019,201903,68242,68496,-0.1,-0.37,68346
6940,Familienstand,verwitwet,2019,201904,68196,68464,-0.07,-0.39,68321
6941,Familienstand,verwitwet,2019,201905,68161,,-0.05,,68308
6942,Familienstand,verwitwet,2019,201906,68171,68378,0.01,-0.3,68291
6943,Familienstand,verwitwet,2019,201907,68191,68353,0.03,-0.24,68277
6944,Familienstand,verwitwet,2019,201908,68122,68361,-0.1,-0.35,68257
6945,Familienstand,verwitwet,2019,201909,68112,68341,-0.01,-0.34,68238
6946,Familienstand,verwitwet,2019,201910,68130,68318,0.03,-0.28,68223
6947,Familienstand,verwitwet,2019,201911,68116,68374,-0.02,-0.38,68201
6948,Familienstand,verwitwet,2019,201912,68120,68334,0.01,-0.31,68183
6949,Familienstand,verwitwet,2018,201801,68468,70180,-0.18,-2.44,69608
6950,Familienstand,verwitwet,2018,201802,68461,70096,-0.01,-2.33,69472
6951,Familienstand,verwitwet,2018,201803,68496,70058,0.05,-2.23,69342
6952,Familienstand,verwitwet,2018,201804,68464,70050,-0.05,-2.26,69209
6953,Familienstand,verwitwet,2018,201805,,70040,,,
6954,Familienstand,verwitwet,2018,201806,68378,70026,,-2.35,68984
6955,Familienstand,verwitwet,2018,201807,68353,69917,-0.04,-2.24,68842
6956,Familienstand,verwitwet,2018,201808,68361,69823,0.01,-2.09,68709
6957,Familienstand,verwitwet,2018,201809,68341,69491,-0.03,-1.65,68604
6958,Familienstand,verwitwet,2018,201810,68318,69433,-0.03,-1.61,68503
6959,Familienstand,verwitwet,2018,201811,68374,69303,0.08,-1.34,68419
6960,Familienstand,verwitwet,2018,201812,68334,68590,-0.06,-0.37,68395
6961,Familienstand,verwitwet,2017,201701,70180,70247,-0.1,-0.1,70252
6962,Familienstand,verwitwet,2017,201702,70096,70311,-0.12,-0.31,70234
6963,Familienstand,verwitwet,2017,201703,70058,70261,-0.05,-0.29,70217
6964,Familienstand,verwitwet,2017,201704,70050,70235,-0.01,-0.26,70201
6965,Familienstand,verwitwet,2017,201705,70040,70263,-0.01,-0.32,70183
6966,Familienstand,verwitwet,2017,201706,70026,70248,-0.02,-0.32,70164
6967,Familienstand,verwitwet,2017,201707,69917,70240,-0.16,-0.46,70137
6968,Familienstand,verwitwet,2017,201708,69823,70237,-0.13,-0.59,70103
6969,Familienstand,verwitwet,2017,201709,69491,70232,-0.48,-1.06,70041
6970,Familienstand,verwitwet,2017,201710,69433,70281,-0.08,-1.21,69970
6971,Familienstand,verwitwet,2017,201711,69303,70278,-0.19,-1.39,69889
6972,Familienstand,verwitwet,2017,201712,68590,70253,-1.03,-2.37,69751
6973,Familienstand,verwitwet,2016,201601,70247,70293,-0.04,-0.07,70240
6974,Familienstand,verwitwet,2016,201602,70311,70274,0.09,0.05,70243
6975,Familienstand,verwitwet,2016,201603,70261,70268,-0.07,-0.01,70242
6976,Familienstand,verwitwet,2016,201604,70235,70221,-0.04,0.02,70243
6977,Familienstand,verwitwet,2016,201605,70263,70243,0.04,0.03,70245
6978,Familienstand,verwitwet,2016,201606,70248,70235,-0.02,0.02,70246
6979,Familienstand,verwitwet,2016,201607,70240,70211,-0.01,0.04,70248
