_id,MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT,date,month,year
20554,Religionszugehörigkeit,evangelisch,2007,200712,190907,189199,-0.04,0.9,189915,2007-12-01,12,2007
20555,Religionszugehörigkeit,evangelisch,2006,200601,183529,182968,0.19,0.31,183068,2006-01-01,1,2006
20556,Religionszugehörigkeit,evangelisch,2006,200602,184279,183012,0.41,0.69,183174,2006-02-01,2,2006
20557,Religionszugehörigkeit,evangelisch,2006,200603,184168,182933,-0.06,0.68,183277,2006-03-01,3,2006
20558,Religionszugehörigkeit,evangelisch,2006,200604,184574,182778,0.22,0.98,183426,2006-04-01,4,2006
20559,Religionszugehörigkeit,evangelisch,2006,200605,185590,182958,0.55,1.44,183646,2006-05-01,5,2006
20560,Religionszugehörigkeit,evangelisch,2006,200606,186551,182872,0.52,2.01,183952,2006-06-01,6,2006
20561,Religionszugehörigkeit,evangelisch,2006,200607,187057,182832,0.27,2.31,184304,2006-07-01,7,2006
20562,Religionszugehörigkeit,evangelisch,2006,200608,187140,183043,0.04,2.24,184646,2006-08-01,8,2006
20563,Religionszugehörigkeit,evangelisch,2006,200609,187997,183087,0.46,2.68,185055,2006-09-01,9,2006
20564,Religionszugehörigkeit,evangelisch,2006,200610,188934,183410,0.5,3.01,185515,2006-10-01,10,2006
20565,Religionszugehörigkeit,evangelisch,2006,200611,188981,183175,0.02,3.17,185999,2006-11-01,11,2006
20566,Religionszugehörigkeit,evangelisch,2006,200612,189199,183190,0.12,3.28,186500,2006-12-01,12,2006
20567,Religionszugehörigkeit,evangelisch,2005,200501,182968,183825,-0.03,-0.47,183351,2005-01-01,1,2005
20568,Religionszugehörigkeit,evangelisch,2005,200502,183012,183698,0.02,-0.37,183293,2005-02-01,2,2005
20569,Religionszugehörigkeit,evangelisch,2005,200503,182933,183552,-0.04,-0.34,183242,2005-03-01,3,2005
20570,Religionszugehörigkeit,evangelisch,2005,200504,182778,183375,-0.08,-0.33,183192,2005-04-01,4,2005
20571,Religionszugehörigkeit,evangelisch,2005,200505,182958,183305,0.1,-0.19,183163,2005-05-01,5,2005
20572,Religionszugehörigkeit,evangelisch,2005,200506,182872,183245,-0.05,-0.2,183132,2005-06-01,6,2005
20573,Religionszugehörigkeit,evangelisch,2005,200507,182832,183202,-0.02,-0.2,183101,2005-07-01,7,2005
20574,Religionszugehörigkeit,evangelisch,2005,200508,183043,183329,0.12,-0.16,183077,2005-08-01,8,2005
20575,Religionszugehörigkeit,evangelisch,2005,200509,183087,183441,0.02,-0.19,183048,2005-09-01,9,2005
20576,Religionszugehörigkeit,evangelisch,2005,200510,183410,183621,0.18,-0.11,183030,2005-10-01,10,2005
20577,Religionszugehörigkeit,evangelisch,2005,200511,183175,183448,-0.13,-0.15,183008,2005-11-01,11,2005
20578,Religionszugehörigkeit,evangelisch,2005,200512,183190,183022,0.01,0.09,183022,2005-12-01,12,2005
20579,Religionszugehörigkeit,evangelisch,2004,200401,183825,186444,-0.15,-1.4,184953,2004-01-01,1,2004
20580,Religionszugehörigkeit,evangelisch,2004,200402,183698,186096,-0.07,-1.29,184753,2004-02-01,2,2004
20581,Religionszugehörigkeit,evangelisch,2004,200403,183552,185716,-0.08,-1.17,184573,2004-03-01,3,2004
20582,Religionszugehörigkeit,evangelisch,2004,200404,183375,185317,-0.1,-1.05,184411,2004-04-01,4,2004
20583,Religionszugehörigkeit,evangelisch,2004,200405,183305,185244,-0.04,-1.05,184249,2004-05-01,5,2004
20584,Religionszugehörigkeit,evangelisch,2004,200406,183245,185141,-0.03,-1.02,184091,2004-06-01,6,2004
20585,Religionszugehörigkeit,evangelisch,2004,200407,183202,184890,-0.02,-0.91,183951,2004-07-01,7,2004
20586,Religionszugehörigkeit,evangelisch,2004,200408,183329,184760,0.07,-0.77,183831,2004-08-01,8,2004
20587,Religionszugehörigkeit,evangelisch,2004,200409,183441,184876,0.06,-0.78,183712,2004-09-01,9,2004
20588,Religionszugehörigkeit,evangelisch,2004,200410,183621,184945,0.1,-0.72,183602,2004-10-01,10,2004
20589,Religionszugehörigkeit,evangelisch,2004,200411,183448,184529,-0.09,-0.59,183511,2004-11-01,11,2004
20590,Religionszugehörigkeit,evangelisch,2004,200412,183022,184096,-0.23,-0.58,183422,2004-12-01,12,2004
20591,Religionszugehörigkeit,evangelisch,2003,200301,186444,188829,-0.24,-1.26,187924,2003-01-01,1,2003
20592,Religionszugehörigkeit,evangelisch,2003,200302,186096,188592,-0.19,-1.32,187716,2003-02-01,2,2003
20593,Religionszugehörigkeit,evangelisch,2003,200303,185716,188639,-0.2,-1.55,187473,2003-03-01,3,2003
20594,Religionszugehörigkeit,evangelisch,2003,200304,185317,188650,-0.21,-1.77,187195,2003-04-01,4,2003
20595,Religionszugehörigkeit,evangelisch,2003,200305,185244,188513,-0.04,-1.73,186923,2003-05-01,5,2003
20596,Religionszugehörigkeit,evangelisch,2003,200306,185141,188327,-0.06,-1.69,186657,2003-06-01,6,2003
20597,Religionszugehörigkeit,evangelisch,2003,200307,184890,187897,-0.14,-1.6,186407,2003-07-01,7,2003
20598,Religionszugehörigkeit,evangelisch,2003,200308,184760,187814,-0.07,-1.63,186152,2003-08-01,8,2003
20599,Religionszugehörigkeit,evangelisch,2003,200309,184876,187939,0.06,-1.63,185897,2003-09-01,9,2003
20600,Religionszugehörigkeit,evangelisch,2003,200310,184945,188021,0.04,-1.64,185640,2003-10-01,10,2003
20601,Religionszugehörigkeit,evangelisch,2003,200311,184529,187367,-0.22,-1.51,185404,2003-11-01,11,2003
20602,Religionszugehörigkeit,evangelisch,2003,200312,184096,186889,-0.23,-1.49,185171,2003-12-01,12,2003
20603,Religionszugehörigkeit,evangelisch,2002,200201,188829,190714,-0.38,-0.99,189858,2002-01-01,1,2002
20604,Religionszugehörigkeit,evangelisch,2002,200202,188592,190529,-0.13,-1.02,189696,2002-02-01,2,2002
20605,Religionszugehörigkeit,evangelisch,2002,200203,188639,190306,0.02,-0.88,189557,2002-03-01,3,2002
20606,Religionszugehörigkeit,evangelisch,2002,200204,188650,190162,0.01,-0.8,189431,2002-04-01,4,2002
20607,Religionszugehörigkeit,evangelisch,2002,200205,188513,190121,-0.07,-0.85,189297,2002-05-01,5,2002
20608,Religionszugehörigkeit,evangelisch,2002,200206,188327,189970,-0.1,-0.86,189160,2002-06-01,6,2002
20609,Religionszugehörigkeit,evangelisch,2002,200207,187897,189749,-0.23,-0.98,189006,2002-07-01,7,2002
20610,Religionszugehörigkeit,evangelisch,2002,200208,187814,189624,-0.04,-0.95,188855,2002-08-01,8,2002
20611,Religionszugehörigkeit,evangelisch,2002,200209,187939,189729,0.07,-0.94,188706,2002-09-01,9,2002
20612,Religionszugehörigkeit,evangelisch,2002,200210,188021,189955,0.04,-1.02,188545,2002-10-01,10,2002
20613,Religionszugehörigkeit,evangelisch,2002,200211,187367,189764,-0.35,-1.26,188345,2002-11-01,11,2002
20614,Religionszugehörigkeit,evangelisch,2002,200212,186889,189553,-0.26,-1.41,188123,2002-12-01,12,2002
20615,Religionszugehörigkeit,evangelisch,2001,200101,190714,190938,0.05,-0.12,190693,2001-01-01,1,2001
20616,Religionszugehörigkeit,evangelisch,2001,200102,190529,190817,-0.1,-0.15,190669,2001-02-01,2,2001
20617,Religionszugehörigkeit,evangelisch,2001,200103,190306,190585,-0.12,-0.15,190646,2001-03-01,3,2001
20618,Religionszugehörigkeit,evangelisch,2001,200104,190162,190554,-0.08,-0.21,190613,2001-04-01,4,2001
20619,Religionszugehörigkeit,evangelisch,2001,200105,190121,190524,-0.02,-0.21,190580,2001-05-01,5,2001
20620,Religionszugehörigkeit,evangelisch,2001,200106,189970,190575,-0.08,-0.32,190529,2001-06-01,6,2001
20621,Religionszugehörigkeit,evangelisch,2001,200107,189749,190601,-0.12,-0.45,190458,2001-07-01,7,2001
20622,Religionszugehörigkeit,evangelisch,2001,200108,189624,190668,-0.07,-0.55,190371,2001-08-01,8,2001
20623,Religionszugehörigkeit,evangelisch,2001,200109,189729,190707,0.06,-0.51,190290,2001-09-01,9,2001
20624,Religionszugehörigkeit,evangelisch,2001,200110,189955,191027,0.12,-0.56,190201,2001-10-01,10,2001
20625,Religionszugehörigkeit,evangelisch,2001,200111,189764,190927,-0.1,-0.61,190104,2001-11-01,11,2001
20626,Religionszugehörigkeit,evangelisch,2001,200112,189553,190620,-0.11,-0.56,190015,2001-12-01,12,2001
20627,Religionszugehörigkeit,evangelisch,2000,200001,190938,NA,-0.14,NA,190938,2000-01-01,1,2000
20628,Religionszugehörigkeit,evangelisch,2000,200002,190817,NA,-0.06,NA,190878,2000-02-01,2,2000
20629,Religionszugehörigkeit,evangelisch,2000,200003,190585,NA,-0.12,NA,190780,2000-03-01,3,2000
20630,Religionszugehörigkeit,evangelisch,2000,200004,190554,NA,-0.02,NA,190724,2000-04-01,4,2000
20631,Religionszugehörigkeit,evangelisch,2000,200005,190524,NA,-0.02,NA,190684,2000-05-01,5,2000
20632,Religionszugehörigkeit,evangelisch,2000,200006,190575,NA,0.03,NA,190666,2000-06-01,6,2000
20633,Religionszugehörigkeit,evangelisch,2000,200007,190601,NA,0.01,NA,190656,2000-07-01,7,2000
20634,Religionszugehörigkeit,evangelisch,2000,200008,190668,191810,0.04,-0.6,190658,2000-08-01,8,2000
20635,Religionszugehörigkeit,evangelisch,2000,200009,190707,191490,0.02,-0.41,190663,2000-09-01,9,2000
20636,Religionszugehörigkeit,evangelisch,2000,200010,191027,191662,0.17,-0.33,190700,2000-10-01,10,2000
20637,Religionszugehörigkeit,evangelisch,2000,200011,190927,191386,-0.05,-0.24,190720,2000-11-01,11,2000
20638,Religionszugehörigkeit,evangelisch,2000,200012,190620,191198,-0.16,-0.3,190712,2000-12-01,12,2000
20639,Religionszugehörigkeit,römisch-katholisch,2025,202501,379079,390877,-0.35,-3.02,384353,2025-01-01,1,2025
20640,Religionszugehörigkeit,römisch-katholisch,2025,202502,377573,389889,-0.4,-3.16,383327,2025-02-01,2,2025
20641,Religionszugehörigkeit,römisch-katholisch,2025,202503,376565,388712,-0.27,-3.12,382314,2025-03-01,3,2025
20642,Religionszugehörigkeit,römisch-katholisch,2025,202504,375096,387467,-0.39,-3.19,381284,2025-04-01,4,2025
20643,Religionszugehörigkeit,römisch-katholisch,2025,202505,374300,387053,-0.21,-3.29,380221,2025-05-01,5,2025
20644,Religionszugehörigkeit,römisch-katholisch,2025,202506,373238,385941,-0.28,-3.29,379162,2025-06-01,6,2025
20645,Religionszugehörigkeit,römisch-katholisch,2025,202507,372044,384741,-0.32,-3.3,378104,2025-07-01,7,2025
20646,Religionszugehörigkeit,römisch-katholisch,2025,202508,370793,383247,-0.34,-3.25,377066,2025-08-01,8,2025
20647,Religionszugehörigkeit,römisch-katholisch,2025,202509,NA,382163,NA,NA,NA,2025-09-01,9,2025
20648,Religionszugehörigkeit,römisch-katholisch,2025,202510,NA,382018,NA,NA,NA,2025-10-01,10,2025
20649,Religionszugehörigkeit,römisch-katholisch,2025,202511,NA,381505,NA,NA,NA,2025-11-01,11,2025
20650,Religionszugehörigkeit,römisch-katholisch,2025,202512,NA,380421,NA,NA,NA,2025-12-01,12,2025
20651,Religionszugehörigkeit,römisch-katholisch,2024,202401,390877,408952,-0.58,-4.42,398489,2024-01-01,1,2024
20652,Religionszugehörigkeit,römisch-katholisch,2024,202402,389889,407510,-0.25,-4.32,397021,2024-02-01,2,2024
20653,Religionszugehörigkeit,römisch-katholisch,2024,202403,388712,405853,-0.3,-4.22,395592,2024-03-01,3,2024
20654,Religionszugehörigkeit,römisch-katholisch,2024,202404,387467,404148,-0.32,-4.13,394202,2024-04-01,4,2024
20655,Religionszugehörigkeit,römisch-katholisch,2024,202405,387053,400508,-0.11,-3.36,393081,2024-05-01,5,2024
20656,Religionszugehörigkeit,römisch-katholisch,2024,202406,385941,399233,-0.29,-3.33,391973,2024-06-01,6,2024
20657,Religionszugehörigkeit,römisch-katholisch,2024,202407,384741,398131,-0.31,-3.36,390858,2024-07-01,7,2024
20658,Religionszugehörigkeit,römisch-katholisch,2024,202408,383247,396557,-0.39,-3.36,389748,2024-08-01,8,2024
20659,Religionszugehörigkeit,römisch-katholisch,2024,202409,382163,396028,-0.28,-3.5,388593,2024-09-01,9,2024
20660,Religionszugehörigkeit,römisch-katholisch,2024,202410,382018,395434,-0.04,-3.39,387475,2024-10-01,10,2024
20661,Religionszugehörigkeit,römisch-katholisch,2024,202411,381505,394420,-0.13,-3.27,386399,2024-11-01,11,2024
20662,Religionszugehörigkeit,römisch-katholisch,2024,202412,380421,393172,-0.28,-3.24,385336,2024-12-01,12,2024
20663,Religionszugehörigkeit,römisch-katholisch,2023,202301,408952,431138,-0.4,-5.15,418129,2023-01-01,1,2023
20664,Religionszugehörigkeit,römisch-katholisch,2023,202302,407510,428241,-0.35,-4.84,416401,2023-02-01,2,2023
20665,Religionszugehörigkeit,römisch-katholisch,2023,202303,405853,425939,-0.41,-4.72,414727,2023-03-01,3,2023
20666,Religionszugehörigkeit,römisch-katholisch,2023,202304,404148,424160,-0.42,-4.72,413060,2023-04-01,4,2023
20667,Religionszugehörigkeit,römisch-katholisch,2023,202305,400508,422554,-0.9,-5.22,411223,2023-05-01,5,2023
20668,Religionszugehörigkeit,römisch-katholisch,2023,202306,399233,420992,-0.32,-5.17,409409,2023-06-01,6,2023
20669,Religionszugehörigkeit,römisch-katholisch,2023,202307,398131,419298,-0.28,-5.05,407645,2023-07-01,7,2023
20670,Religionszugehörigkeit,römisch-katholisch,2023,202308,396557,416142,-0.4,-4.71,406013,2023-08-01,8,2023
20671,Religionszugehörigkeit,römisch-katholisch,2023,202309,396028,414580,-0.13,-4.47,404467,2023-09-01,9,2023
20672,Religionszugehörigkeit,römisch-katholisch,2023,202310,395434,413798,-0.15,-4.44,402937,2023-10-01,10,2023
20673,Religionszugehörigkeit,römisch-katholisch,2023,202311,394420,412306,-0.26,-4.34,401447,2023-11-01,11,2023
20674,Religionszugehörigkeit,römisch-katholisch,2023,202312,393172,410584,-0.32,-4.24,399996,2023-12-01,12,2023
20675,Religionszugehörigkeit,römisch-katholisch,2022,202201,431138,453028,-0.43,-4.83,441257,2022-01-01,1,2022
20676,Religionszugehörigkeit,römisch-katholisch,2022,202202,428241,451396,-0.67,-5.13,439327,2022-02-01,2,2022
20677,Religionszugehörigkeit,römisch-katholisch,2022,202203,425939,449395,-0.54,-5.22,437373,2022-03-01,3,2022
20678,Religionszugehörigkeit,römisch-katholisch,2022,202204,424160,447510,-0.42,-5.22,435427,2022-04-01,4,2022
20679,Religionszugehörigkeit,römisch-katholisch,2022,202205,422554,445393,-0.38,-5.13,433524,2022-05-01,5,2022
20680,Religionszugehörigkeit,römisch-katholisch,2022,202206,420992,443334,-0.37,-5.04,431662,2022-06-01,6,2022
20681,Religionszugehörigkeit,römisch-katholisch,2022,202207,419298,441831,-0.4,-5.1,429784,2022-07-01,7,2022
20682,Religionszugehörigkeit,römisch-katholisch,2022,202208,416142,440070,-0.75,-5.44,427790,2022-08-01,8,2022
20683,Religionszugehörigkeit,römisch-katholisch,2022,202209,414580,439256,-0.38,-5.62,425734,2022-09-01,9,2022
20684,Religionszugehörigkeit,römisch-katholisch,2022,202210,413798,437079,-0.19,-5.33,423794,2022-10-01,10,2022
20685,Religionszugehörigkeit,römisch-katholisch,2022,202211,412306,435695,-0.36,-5.37,421845,2022-11-01,11,2022
20686,Religionszugehörigkeit,römisch-katholisch,2022,202212,410584,432986,-0.42,-5.17,419978,2022-12-01,12,2022
20687,Religionszugehörigkeit,römisch-katholisch,2021,202101,453028,466263,-0.33,-2.84,459335,2021-01-01,1,2021
20688,Religionszugehörigkeit,römisch-katholisch,2021,202102,451396,465426,-0.36,-3.01,458166,2021-02-01,2,2021
20689,Religionszugehörigkeit,römisch-katholisch,2021,202103,449395,464378,-0.44,-3.23,456917,2021-03-01,3,2021
20690,Religionszugehörigkeit,römisch-katholisch,2021,202104,447510,463785,-0.42,-3.51,455561,2021-04-01,4,2021
20691,Religionszugehörigkeit,römisch-katholisch,2021,202105,445393,462392,-0.47,-3.68,454145,2021-05-01,5,2021
20692,Religionszugehörigkeit,römisch-katholisch,2021,202106,443334,460972,-0.46,-3.83,452675,2021-06-01,6,2021
20693,Religionszugehörigkeit,römisch-katholisch,2021,202107,441831,459446,-0.34,-3.83,451207,2021-07-01,7,2021
20694,Religionszugehörigkeit,römisch-katholisch,2021,202108,440070,458039,-0.4,-3.92,449709,2021-08-01,8,2021
20695,Religionszugehörigkeit,römisch-katholisch,2021,202109,439256,457109,-0.18,-3.91,448222,2021-09-01,9,2021
20696,Religionszugehörigkeit,römisch-katholisch,2021,202110,437079,456942,-0.5,-4.35,446566,2021-10-01,10,2021
20697,Religionszugehörigkeit,römisch-katholisch,2021,202111,435695,455958,-0.32,-4.44,444878,2021-11-01,11,2021
20698,Religionszugehörigkeit,römisch-katholisch,2021,202112,432986,454547,-0.62,-4.74,443081,2021-12-01,12,2021
20699,Religionszugehörigkeit,römisch-katholisch,2020,202001,466263,475551,-0.39,-1.95,470392,2020-01-01,1,2020
20700,Religionszugehörigkeit,römisch-katholisch,2020,202002,465426,474543,-0.18,-1.92,469633,2020-02-01,2,2020
20701,Religionszugehörigkeit,römisch-katholisch,2020,202003,464378,473298,-0.23,-1.88,468889,2020-03-01,3,2020
20702,Religionszugehörigkeit,römisch-katholisch,2020,202004,463785,472396,-0.13,-1.82,468172,2020-04-01,4,2020
20703,Religionszugehörigkeit,römisch-katholisch,2020,202005,462392,471879,-0.3,-2.01,467381,2020-05-01,5,2020
20704,Religionszugehörigkeit,römisch-katholisch,2020,202006,460972,471352,-0.31,-2.2,466516,2020-06-01,6,2020
20705,Religionszugehörigkeit,römisch-katholisch,2020,202007,459446,470633,-0.33,-2.38,465584,2020-07-01,7,2020
20706,Religionszugehörigkeit,römisch-katholisch,2020,202008,458039,469488,-0.31,-2.44,464630,2020-08-01,8,2020
20707,Religionszugehörigkeit,römisch-katholisch,2020,202009,457109,469109,-0.2,-2.56,463630,2020-09-01,9,2020
20708,Religionszugehörigkeit,römisch-katholisch,2020,202010,456942,469134,-0.04,-2.6,462614,2020-10-01,10,2020
20709,Religionszugehörigkeit,römisch-katholisch,2020,202011,455958,468542,-0.22,-2.69,461565,2020-11-01,11,2020
20710,Religionszugehörigkeit,römisch-katholisch,2020,202012,454547,468070,-0.31,-2.89,460438,2020-12-01,12,2020
20711,Religionszugehörigkeit,römisch-katholisch,2019,201901,475551,483048,-0.33,-1.55,479338,2019-01-01,1,2019
20712,Religionszugehörigkeit,römisch-katholisch,2019,201902,474543,482513,-0.21,-1.65,478613,2019-02-01,2,2019
20713,Religionszugehörigkeit,römisch-katholisch,2019,201903,473298,481701,-0.26,-1.74,477849,2019-03-01,3,2019
20714,Religionszugehörigkeit,römisch-katholisch,2019,201904,472396,481318,-0.19,-1.85,477038,2019-04-01,4,2019
20715,Religionszugehörigkeit,römisch-katholisch,2019,201905,471879,NA,-0.11,NA,476608,2019-05-01,5,2019
20716,Religionszugehörigkeit,römisch-katholisch,2019,201906,471352,480459,-0.11,-1.9,475849,2019-06-01,6,2019
20717,Religionszugehörigkeit,römisch-katholisch,2019,201907,470633,479962,-0.15,-1.94,475072,2019-07-01,7,2019
20718,Religionszugehörigkeit,römisch-katholisch,2019,201908,469488,478991,-0.24,-1.98,474280,2019-08-01,8,2019
20719,Religionszugehörigkeit,römisch-katholisch,2019,201909,469109,478642,-0.08,-1.99,473486,2019-09-01,9,2019
20720,Religionszugehörigkeit,römisch-katholisch,2019,201910,469134,478408,0.01,-1.94,472713,2019-10-01,10,2019
20721,Religionszugehörigkeit,römisch-katholisch,2019,201911,468542,478029,-0.13,-1.98,471922,2019-11-01,11,2019
20722,Religionszugehörigkeit,römisch-katholisch,2019,201912,468070,477140,-0.1,-1.9,471166,2019-12-01,12,2019
20723,Religionszugehörigkeit,römisch-katholisch,2018,201801,483048,498321,-0.34,-3.06,491787,2018-01-01,1,2018
20724,Religionszugehörigkeit,römisch-katholisch,2018,201802,482513,497290,-0.11,-2.97,490556,2018-02-01,2,2018
20725,Religionszugehörigkeit,römisch-katholisch,2018,201803,481701,496665,-0.17,-3.01,489309,2018-03-01,3,2018
20726,Religionszugehörigkeit,römisch-katholisch,2018,201804,481318,496357,-0.08,-3.03,488055,2018-04-01,4,2018
20727,Religionszugehörigkeit,römisch-katholisch,2018,201805,NA,495854,NA,NA,NA,2018-05-01,5,2018
20728,Religionszugehörigkeit,römisch-katholisch,2018,201806,480459,495244,NA,-2.99,486002,2018-06-01,6,2018
20729,Religionszugehörigkeit,römisch-katholisch,2018,201807,479962,494311,-0.1,-2.9,484698,2018-07-01,7,2018
20730,Religionszugehörigkeit,römisch-katholisch,2018,201808,478991,491856,-0.2,-2.62,483528,2018-08-01,8,2018
20731,Religionszugehörigkeit,römisch-katholisch,2018,201809,478642,489242,-0.07,-2.17,482565,2018-09-01,9,2018
20732,Religionszugehörigkeit,römisch-katholisch,2018,201810,478408,489184,-0.05,-2.2,481585,2018-10-01,10,2018
20733,Religionszugehörigkeit,römisch-katholisch,2018,201811,478029,487720,-0.08,-1.99,480704,2018-11-01,11,2018
20734,Religionszugehörigkeit,römisch-katholisch,2018,201812,477140,484673,-0.19,-1.55,480019,2018-12-01,12,2018
20735,Religionszugehörigkeit,römisch-katholisch,2017,201701,498321,502386,-0.16,-0.81,500534,2017-01-01,1,2017
20736,Religionszugehörigkeit,römisch-katholisch,2017,201702,497290,502385,-0.21,-1.01,500109,2017-02-01,2,2017
20737,Religionszugehörigkeit,römisch-katholisch,2017,201703,496665,501743,-0.13,-1.01,499686,2017-03-01,3,2017
20738,Religionszugehörigkeit,römisch-katholisch,2017,201704,496357,501489,-0.06,-1.02,499258,2017-04-01,4,2017
20739,Religionszugehörigkeit,römisch-katholisch,2017,201705,495854,501366,-0.1,-1.1,498799,2017-05-01,5,2017
20740,Religionszugehörigkeit,römisch-katholisch,2017,201706,495244,500993,-0.12,-1.15,498320,2017-06-01,6,2017
20741,Religionszugehörigkeit,römisch-katholisch,2017,201707,494311,500568,-0.19,-1.25,497798,2017-07-01,7,2017
20742,Religionszugehörigkeit,römisch-katholisch,2017,201708,491856,499931,-0.5,-1.62,497125,2017-08-01,8,2017
20743,Religionszugehörigkeit,römisch-katholisch,2017,201709,489242,499843,-0.53,-2.12,496242,2017-09-01,9,2017
20744,Religionszugehörigkeit,römisch-katholisch,2017,201710,489184,500488,-0.01,-2.26,495300,2017-10-01,10,2017
20745,Religionszugehörigkeit,römisch-katholisch,2017,201711,487720,500140,-0.3,-2.48,494265,2017-11-01,11,2017
20746,Religionszugehörigkeit,römisch-katholisch,2017,201712,484673,499135,-0.62,-2.9,493060,2017-12-01,12,2017
20747,Religionszugehörigkeit,römisch-katholisch,2016,201601,502386,505196,-0.17,-0.56,503777,2016-01-01,1,2016
20748,Religionszugehörigkeit,römisch-katholisch,2016,201602,502385,504679,0,-0.45,503586,2016-02-01,2,2016
20749,Religionszugehörigkeit,römisch-katholisch,2016,201603,501743,504527,-0.13,-0.55,503354,2016-03-01,3,2016
20750,Religionszugehörigkeit,römisch-katholisch,2016,201604,501489,504347,-0.05,-0.57,503115,2016-04-01,4,2016
20751,Religionszugehörigkeit,römisch-katholisch,2016,201605,501366,503828,-0.02,-0.49,502910,2016-05-01,5,2016
20752,Religionszugehörigkeit,römisch-katholisch,2016,201606,500993,503540,-0.07,-0.51,502698,2016-06-01,6,2016
20753,Religionszugehörigkeit,römisch-katholisch,2016,201607,500568,503747,-0.08,-0.63,502433,2016-07-01,7,2016
20754,Religionszugehörigkeit,römisch-katholisch,2016,201608,499931,503033,-0.13,-0.62,502175,2016-08-01,8,2016
20755,Religionszugehörigkeit,römisch-katholisch,2016,201609,499843,503477,-0.02,-0.72,501872,2016-09-01,9,2016
20756,Religionszugehörigkeit,römisch-katholisch,2016,201610,500488,504207,0.13,-0.74,501562,2016-10-01,10,2016
20757,Religionszugehörigkeit,römisch-katholisch,2016,201611,500140,504284,-0.07,-0.82,501216,2016-11-01,11,2016
20758,Religionszugehörigkeit,römisch-katholisch,2016,201612,499135,503265,-0.2,-0.82,500872,2016-12-01,12,2016
20759,Religionszugehörigkeit,römisch-katholisch,2015,201501,505196,507879,-0.08,-0.53,506177,2015-01-01,1,2015
20760,Religionszugehörigkeit,römisch-katholisch,2015,201502,504679,507346,-0.1,-0.53,505955,2015-02-01,2,2015
20761,Religionszugehörigkeit,römisch-katholisch,2015,201503,504527,507341,-0.03,-0.55,505720,2015-03-01,3,2015
20762,Religionszugehörigkeit,römisch-katholisch,2015,201504,504347,506782,-0.04,-0.48,505517,2015-04-01,4,2015
20763,Religionszugehörigkeit,römisch-katholisch,2015,201505,503828,506461,-0.1,-0.52,505298,2015-05-01,5,2015
20764,Religionszugehörigkeit,römisch-katholisch,2015,201506,503540,505791,-0.06,-0.45,505110,2015-06-01,6,2015
20765,Religionszugehörigkeit,römisch-katholisch,2015,201507,503747,505683,0.04,-0.38,504949,2015-07-01,7,2015
20766,Religionszugehörigkeit,römisch-katholisch,2015,201508,503033,505202,-0.14,-0.43,504768,2015-08-01,8,2015
20767,Religionszugehörigkeit,römisch-katholisch,2015,201509,503477,505721,0.09,-0.44,504581,2015-09-01,9,2015
20768,Religionszugehörigkeit,römisch-katholisch,2015,201510,504207,506604,0.14,-0.47,504382,2015-10-01,10,2015
20769,Religionszugehörigkeit,römisch-katholisch,2015,201511,504284,506392,0.02,-0.42,504206,2015-11-01,11,2015
20770,Religionszugehörigkeit,römisch-katholisch,2015,201512,503265,505606,-0.2,-0.46,504011,2015-12-01,12,2015
20771,Religionszugehörigkeit,römisch-katholisch,2014,201401,507879,510593,-0.14,-0.53,509266,2014-01-01,1,2014
20772,Religionszugehörigkeit,römisch-katholisch,2014,201402,507346,510143,-0.1,-0.55,509032,2014-02-01,2,2014
20773,Religionszugehörigkeit,römisch-katholisch,2014,201403,507341,509469,0,-0.42,508855,2014-03-01,3,2014
20774,Religionszugehörigkeit,römisch-katholisch,2014,201404,506782,509424,-0.11,-0.52,508635,2014-04-01,4,2014
20775,Religionszugehörigkeit,römisch-katholisch,2014,201405,506461,509025,-0.06,-0.5,508421,2014-05-01,5,2014
20776,Religionszugehörigkeit,römisch-katholisch,2014,201406,505791,509131,-0.13,-0.66,508143,2014-06-01,6,2014
20777,Religionszugehörigkeit,römisch-katholisch,2014,201407,505683,509270,-0.02,-0.7,507844,2014-07-01,7,2014
20778,Religionszugehörigkeit,römisch-katholisch,2014,201408,505202,508894,-0.1,-0.73,507536,2014-08-01,8,2014
20779,Religionszugehörigkeit,römisch-katholisch,2014,201409,505721,509546,0.1,-0.75,507218,2014-09-01,9,2014
20780,Religionszugehörigkeit,römisch-katholisch,2014,201410,506604,510187,0.17,-0.7,506919,2014-10-01,10,2014
20781,Religionszugehörigkeit,römisch-katholisch,2014,201411,506392,509617,-0.04,-0.63,506650,2014-11-01,11,2014
20782,Religionszugehörigkeit,römisch-katholisch,2014,201412,505606,508601,-0.16,-0.59,506401,2014-12-01,12,2014
20783,Religionszugehörigkeit,römisch-katholisch,2013,201301,510593,510315,-0.24,0.05,510697,2013-01-01,1,2013
20784,Religionszugehörigkeit,römisch-katholisch,2013,201302,510143,510269,-0.09,-0.02,510687,2013-02-01,2,2013
20785,Religionszugehörigkeit,römisch-katholisch,2013,201303,509469,509823,-0.13,-0.07,510657,2013-03-01,3,2013
20786,Religionszugehörigkeit,römisch-katholisch,2013,201304,509424,510027,-0.01,-0.12,510607,2013-04-01,4,2013
